global_step,grad_norm,loss,train/loss,train/ppl,validation/loss,validation/ppl,validation/num_examples,test/loss,test/ppl,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,12.305055,10.992189,,,,,,,,,,,,,,
1,,,10.995501518249512,59605.40389065451,10.99566650390625,59615.23873864268,100000.0,0.0,1.0,0.0,25.705768823623657,358.4136018753052,25.705768823623657,332.7077293395996,0.0,0.0
100,2.1171896,7.002371,,,,,,,,,,,,,,
200,1.303991,6.3659205,,,,,,,,,,,,,,
300,0.4113357,6.750229,,,,,,,,,,,,,,
400,0.750469,6.4184546,,,,,,,,,,,,,,
500,0.6919699,6.1415496,,,,,,,,,,,,,,
600,0.6644432,6.114676,,,,,,,,,,,,,,
700,0.63859314,5.923394,,,,,,,,,,,,,,
800,0.55517143,5.748712,,,,,,,,,,,,,,
900,0.4716681,5.752383,,,,,,,,,,,,,,
1000,0.4157416,5.565111,,,,,,,,,,,,,,
1100,0.54956293,5.4219284,,,,,,,,,,,,,,
1200,0.3780876,5.2442126,,,,,,,,,,,,,,
1300,0.3785519,5.1527042,,,,,,,,,,,,,,
1400,0.3654486,5.044131,,,,,,,,,,,,,,
1500,0.3149654,4.9395146,,,,,,,,,,,,,,
1600,0.31451035,4.860114,,,,,,,,,,,,,,
1700,0.2766624,4.8577957,,,,,,,,,,,,,,
1800,0.27718353,4.6937914,,,,,,,,,,,,,,
1900,0.24956858,4.646334,,,,,,,,,,,,,,
2000,0.27292413,4.6176405,,,,,,,,,,,,,,
2100,0.23527421,4.5594335,,,,,,,,,,,,,,
2200,0.25136077,4.40985,,,,,,,,,,,,,,
2300,0.22564238,4.42458,,,,,,,,,,,,,,
2400,0.21294321,4.3847733,,,,,,,,,,,,,,
2500,0.2196152,4.3269196,,,,,,,,,,,,,,
2600,0.24841769,4.4068766,,,,,,,,,,,,,,
2700,0.20315887,4.3946476,,,,,,,,,,,,,,
2800,0.21011952,4.307085,,,,,,,,,,,,,,
2900,0.19286405,4.2974343,,,,,,,,,,,,,,
3000,0.21896037,4.229489,,,,,,,,,,,,,,
3100,0.17837273,4.2822304,,,,,,,,,,,,,,
3200,0.17247403,4.1734977,,,,,,,,,,,,,,
3300,0.1785916,4.1822014,,,,,,,,,,,,,,
3400,0.1642574,4.058763,,,,,,,,,,,,,,
3500,0.16472201,4.103985,,,,,,,,,,,,,,
3600,0.19725864,4.1134663,,,,,,,,,,,,,,
3700,0.20854838,4.1489573,,,,,,,,,,,,,,
3800,0.17435825,3.957037,,,,,,,,,,,,,,
3900,0.17720903,3.854015,,,,,,,,,,,,,,
4000,0.1664461,3.9970794,,,,,,,,,,,,,,
4100,0.18071003,3.8954787,,,,,,,,,,,,,,
4200,0.18853952,3.8877187,,,,,,,,,,,,,,
4300,0.16182888,3.991311,,,,,,,,,,,,,,
4400,0.15236096,4.016522,,,,,,,,,,,,,,
4500,0.15851767,3.953259,,,,,,,,,,,,,,
4600,0.1641471,3.8820543,,,,,,,,,,,,,,
4700,0.15622112,3.888095,,,,,,,,,,,,,,
4800,0.15874061,3.8195448,,,,,,,,,,,,,,
4900,0.21488476,3.9312792,,,,,,,,,,,,,,
5000,0.16286142,3.9339137,,,,,,,,,,,,,,
5100,0.16087756,3.974767,,,,,,,,,,,,,,
5200,0.16104972,3.8348362,,,,,,,,,,,,,,
5300,0.15369315,3.837131,,,,,,,,,,,,,,
5400,0.15178344,3.8468566,,,,,,,,,,,,,,
5500,0.1684704,3.809442,,,,,,,,,,,,,,
5600,0.14282948,3.7879832,,,,,,,,,,,,,,
5700,0.16663545,3.8431494,,,,,,,,,,,,,,
5800,0.16305369,3.9857302,,,,,,,,,,,,,,
5900,0.16178255,3.6483324,,,,,,,,,,,,,,
6000,0.1586309,3.8115845,,,,,,,,,,,,,,
6100,0.1551119,3.8254213,,,,,,,,,,,,,,
6200,0.16137709,3.6983104,,,,,,,,,,,,,,
6300,0.15527456,3.6773508,,,,,,,,,,,,,,
6400,0.14858182,3.6989532,,,,,,,,,,,,,,
6500,0.16066557,3.6517272,,,,,,,,,,,,,,
6600,0.14926943,3.7799916,,,,,,,,,,,,,,
6700,0.15360059,3.788621,,,,,,,,,,,,,,
6800,0.15817384,3.699707,,,,,,,,,,,,,,
6900,0.16771914,3.7358177,,,,,,,,,,,,,,
7000,0.14919913,3.743351,,,,,,,,,,,,,,
7100,0.16319074,3.6458814,,,,,,,,,,,,,,
7200,0.17338401,3.6957343,,,,,,,,,,,,,,
7300,0.1514284,3.7187617,,,,,,,,,,,,,,
7400,0.16248566,3.5073774,,,,,,,,,,,,,,
7500,0.16468248,3.7031698,,,,,,,,,,,,,,
7600,0.16242498,3.6283035,,,,,,,,,,,,,,
7700,0.1556182,3.711829,,,,,,,,,,,,,,
7800,0.15618594,3.7964604,,,,,,,,,,,,,,
7900,0.15215972,3.6156247,,,,,,,,,,,,,,
8000,0.14907166,3.5629573,,,,,,,,,,,,,,
8100,0.15555575,3.6374345,,,,,,,,,,,,,,
8200,0.16368437,3.5840826,,,,,,,,,,,,,,
8300,0.150536,3.5417552,,,,,,,,,,,,,,
8400,0.16352454,3.6954165,,,,,,,,,,,,,,
8500,0.16815576,3.725509,,,,,,,,,,,,,,
8600,0.14673741,3.5135567,,,,,,,,,,,,,,
8700,0.15797234,3.6466906,,,,,,,,,,,,,,
8800,0.16137497,3.6327205,,,,,,,,,,,,,,
8900,0.16998906,3.7700808,,,,,,,,,,,,,,
9000,0.1635476,3.8400037,,,,,,,,,,,,,,
9100,0.15777054,3.5470924,,,,,,,,,,,,,,
9200,0.15918511,3.739863,,,,,,,,,,,,,,
9300,0.16749024,3.6415029,,,,,,,,,,,,,,
9400,0.16386025,3.5571623,,,,,,,,,,,,,,
9500,0.1751193,3.621574,,,,,,,,,,,,,,
9600,0.16919295,3.630179,,,,,,,,,,,,,,
9700,0.16733573,3.496446,,,,,,,,,,,,,,
9800,0.17130974,3.6720464,,,,,,,,,,,,,,
9900,0.1627716,3.6152844,,,,,,,,,,,,,,
10000,0.17096925,3.6106813,,,,,,,,,,,,,,
10100,0.2146152,3.6102839,,,,,,,,,,,,,,
10200,0.16737571,3.51369,,,,,,,,,,,,,,
10300,0.18136185,3.681458,,,,,,,,,,,,,,
10400,0.17551363,3.5437326,,,,,,,,,,,,,,
10500,0.1627681,3.5707288,,,,,,,,,,,,,,
10600,0.16723427,3.4981897,,,,,,,,,,,,,,
10700,0.16719094,3.5661976,,,,,,,,,,,,,,
10800,0.1706233,3.5764213,,,,,,,,,,,,,,
10900,0.17435145,3.5903645,,,,,,,,,,,,,,
11000,0.18024327,3.4919333,,,,,,,,,,,,,,
11100,0.18035106,3.5506732,,,,,,,,,,,,,,
11200,0.17204267,3.521543,,,,,,,,,,,,,,
11300,0.17760575,3.5784116,,,,,,,,,,,,,,
11400,0.18745317,3.4543555,,,,,,,,,,,,,,
11410,,,3.524432420730591,33.93450762623022,3.5276472568511963,34.04377705462479,100000.0,0.0,1.0,0.0,2596.7469022274017,3258.885369539261,2596.7469022274017,662.0156135559082,0.0501048564910888,0.0
11500,0.17163438,3.6258082,,,,,,,,,,,,,,
11600,0.18929656,3.6216464,,,,,,,,,,,,,,
11700,0.18483654,3.515254,,,,,,,,,,,,,,
11800,0.18063201,3.584189,,,,,,,,,,,,,,
11900,0.17993931,3.6427913,,,,,,,,,,,,,,
12000,0.18066517,3.540646,,,,,,,,,,,,,,
12100,0.18173863,3.5807498,,,,,,,,,,,,,,
12200,0.20757087,3.518907,,,,,,,,,,,,,,
12300,0.18412492,3.3993754,,,,,,,,,,,,,,
12400,0.1944805,3.4307358,,,,,,,,,,,,,,
12500,0.17998375,3.4469934,,,,,,,,,,,,,,
12600,0.1852786,3.5663576,,,,,,,,,,,,,,
12700,0.1742274,3.528822,,,,,,,,,,,,,,
12800,0.1866056,3.4419465,,,,,,,,,,,,,,
12900,0.1958338,3.6545625,,,,,,,,,,,,,,
13000,0.19996311,3.4727018,,,,,,,,,,,,,,
13100,0.21317562,3.5490627,,,,,,,,,,,,,,
13200,0.20648281,3.612986,,,,,,,,,,,,,,
13300,0.19069508,3.4494195,,,,,,,,,,,,,,
13400,0.1960839,3.5684078,,,,,,,,,,,,,,
13500,0.18827829,3.477873,,,,,,,,,,,,,,
13600,0.19922395,3.3891559,,,,,,,,,,,,,,
13700,0.19317117,3.5105565,,,,,,,,,,,,,,
13800,0.20714529,3.5458043,,,,,,,,,,,,,,
13900,0.25513956,3.5339203,,,,,,,,,,,,,,
14000,0.21825762,3.439153,,,,,,,,,,,,,,
14100,0.20546459,3.5426645,,,,,,,,,,,,,,
14200,0.20878,3.476308,,,,,,,,,,,,,,
14300,0.20639932,3.4226663,,,,,,,,,,,,,,
14400,0.20203418,3.3923635,,,,,,,,,,,,,,
14500,0.20595628,3.5370872,,,,,,,,,,,,,,
14600,0.21278866,3.4720588,,,,,,,,,,,,,,
14700,0.23200886,3.5005774,,,,,,,,,,,,,,
14800,0.21932,3.3782935,,,,,,,,,,,,,,
14900,0.24723095,3.4538798,,,,,,,,,,,,,,
15000,0.20094092,3.514627,,,,,,,,,,,,,,
15100,0.22612914,3.5566318,,,,,,,,,,,,,,
15200,0.2810664,3.4372668,,,,,,,,,,,,,,
15300,0.20292772,3.5486064,,,,,,,,,,,,,,
15400,0.2231391,3.4924352,,,,,,,,,,,,,,
15500,0.2274698,3.4480212,,,,,,,,,,,,,,
15600,0.23353364,3.558407,,,,,,,,,,,,,,
15700,0.21116982,3.3817677,,,,,,,,,,,,,,
15800,0.23647383,3.5952406,,,,,,,,,,,,,,
15900,0.23249283,3.404522,,,,,,,,,,,,,,
16000,0.25423667,3.364585,,,,,,,,,,,,,,
16100,0.22513884,3.4310675,,,,,,,,,,,,,,
16200,0.22586775,3.515469,,,,,,,,,,,,,,
16300,0.22510564,3.3784301,,,,,,,,,,,,,,
16400,0.24310556,3.420257,,,,,,,,,,,,,,
16500,0.21758333,3.4463015,,,,,,,,,,,,,,
16600,0.24117455,3.5300188,,,,,,,,,,,,,,
16700,0.28906417,3.394287,,,,,,,,,,,,,,
16800,0.2503971,3.4262724,,,,,,,,,,,,,,
16900,0.22890113,3.4760017,,,,,,,,,,,,,,
17000,0.24146159,3.3757339,,,,,,,,,,,,,,
17100,0.30510187,3.46929,,,,,,,,,,,,,,
17200,0.24142934,3.4931138,,,,,,,,,,,,,,
17300,0.24903633,3.4332895,,,,,,,,,,,,,,
17400,0.23995255,3.4506202,,,,,,,,,,,,,,
17500,0.25168172,3.3972182,,,,,,,,,,,,,,
17600,0.24840847,3.5011196,,,,,,,,,,,,,,
17700,0.23664056,3.3606148,,,,,,,,,,,,,,
17800,0.23850949,3.3556032,,,,,,,,,,,,,,
17900,0.2964755,3.3591645,,,,,,,,,,,,,,
18000,0.24489753,3.4252763,,,,,,,,,,,,,,
18100,0.29776222,3.4269702,,,,,,,,,,,,,,
18200,0.28956744,3.360092,,,,,,,,,,,,,,
18300,0.26156354,3.5129006,,,,,,,,,,,,,,
18400,0.2473378,3.4308548,,,,,,,,,,,,,,
18500,0.2654426,3.3215346,,,,,,,,,,,,,,
18600,0.29290324,3.432126,,,,,,,,,,,,,,
18700,0.30456603,3.3545296,,,,,,,,,,,,,,
18800,0.2815613,3.4417257,,,,,,,,,,,,,,
18900,0.2595211,3.2636924,,,,,,,,,,,,,,
19000,0.2519197,3.3919659,,,,,,,,,,,,,,
19100,0.24694479,3.3855033,,,,,,,,,,,,,,
19200,0.25078046,3.4127946,,,,,,,,,,,,,,
19300,0.2515512,3.3295708,,,,,,,,,,,,,,
19400,0.2572271,3.4156008,,,,,,,,,,,,,,
19500,0.29590636,3.3581161,,,,,,,,,,,,,,
19600,0.2743199,3.6101005,,,,,,,,,,,,,,
19700,0.2509853,3.182362,,,,,,,,,,,,,,
19800,0.2642465,3.3395157,,,,,,,,,,,,,,
19900,0.24779753,3.476407,,,,,,,,,,,,,,
20000,0.2585517,3.344997,,,,,,,,,,,,,,
20100,0.27108356,3.337334,,,,,,,,,,,,,,
20200,0.24778391,3.4280374,,,,,,,,,,,,,,
20300,0.29709536,3.360168,,,,,,,,,,,,,,
20400,0.2736655,3.4026394,,,,,,,,,,,,,,
20500,0.2917325,3.4201918,,,,,,,,,,,,,,
20600,0.26784524,3.4630017,,,,,,,,,,,,,,
20700,0.27302873,3.4076061,,,,,,,,,,,,,,
20800,0.26332164,3.4233222,,,,,,,,,,,,,,
20900,0.26049054,3.3550587,,,,,,,,,,,,,,
21000,0.27060863,3.3399692,,,,,,,,,,,,,,
21100,0.2703468,3.546076,,,,,,,,,,,,,,
21200,0.269679,3.4710007,,,,,,,,,,,,,,
21300,0.24625188,3.3103907,,,,,,,,,,,,,,
21400,0.26258665,3.432076,,,,,,,,,,,,,,
21500,0.27408752,3.4138536,,,,,,,,,,,,,,
21600,0.2773069,3.252757,,,,,,,,,,,,,,
21700,0.30448,3.4453263,,,,,,,,,,,,,,
21800,0.2632082,3.2988234,,,,,,,,,,,,,,
21900,0.26882398,3.425622,,,,,,,,,,,,,,
22000,0.3412272,3.460596,,,,,,,,,,,,,,
22100,0.298822,3.4449077,,,,,,,,,,,,,,
22200,0.296379,3.374832,,,,,,,,,,,,,,
22300,0.28212813,3.25133,,,,,,,,,,,,,,
22400,0.27687106,3.5289056,,,,,,,,,,,,,,
22500,0.28859138,3.3393142,,,,,,,,,,,,,,
22600,0.34803513,3.3675666,,,,,,,,,,,,,,
22700,0.30984282,3.517344,,,,,,,,,,,,,,
22800,0.26435468,3.3958445,,,,,,,,,,,,,,
22846,,,3.31892204284668,27.63054995054379,3.3194589614868164,27.64538929125229,100000.0,0.0,1.0,0.0,5167.79443693161,6159.557198047638,5167.79443693161,991.5339181423188,0.0824878215789794,0.0
22900,0.27609727,3.3990595,,,,,,,,,,,,,,
23000,0.27904898,3.3506522,,,,,,,,,,,,,,
23100,0.27069414,3.3678093,,,,,,,,,,,,,,
23200,0.2752448,3.386801,,,,,,,,,,,,,,
23300,0.32883775,3.454362,,,,,,,,,,,,,,
23400,0.27533805,3.2785408,,,,,,,,,,,,,,
23500,0.2904567,3.4156163,,,,,,,,,,,,,,
23600,0.29333764,3.4275362,,,,,,,,,,,,,,
23700,0.26874238,3.392517,,,,,,,,,,,,,,
23800,0.28791344,3.3591704,,,,,,,,,,,,,,
23900,0.2613873,3.2924566,,,,,,,,,,,,,,
24000,0.30234978,3.385275,,,,,,,,,,,,,,
24100,0.29294285,3.379816,,,,,,,,,,,,,,
24200,0.38797793,3.3602033,,,,,,,,,,,,,,
24300,0.28119832,3.407463,,,,,,,,,,,,,,
24400,0.28243545,3.3229067,,,,,,,,,,,,,,
24500,0.27102625,3.3490274,,,,,,,,,,,,,,
24600,0.31135514,3.466384,,,,,,,,,,,,,,
24700,0.29955357,3.4480453,,,,,,,,,,,,,,
24800,0.27138963,3.3906386,,,,,,,,,,,,,,
24900,0.2680888,3.3899088,,,,,,,,,,,,,,
25000,0.30888513,3.391414,,,,,,,,,,,,,,
25100,0.29582563,3.3885229,,,,,,,,,,,,,,
25200,0.27202258,3.4443789,,,,,,,,,,,,,,
25300,0.29982755,3.3525126,,,,,,,,,,,,,,
25400,0.34177262,3.3912563,,,,,,,,,,,,,,
25500,0.27347952,3.3048582,,,,,,,,,,,,,,
25600,0.28303185,3.346381,,,,,,,,,,,,,,
25700,0.33849847,3.241303,,,,,,,,,,,,,,
25800,0.32044348,3.2857585,,,,,,,,,,,,,,
25900,0.30365816,3.2871346,,,,,,,,,,,,,,
26000,0.32021046,3.3071551,,,,,,,,,,,,,,
26100,0.2859557,3.2488837,,,,,,,,,,,,,,
26200,0.29529175,3.4357104,,,,,,,,,,,,,,
26300,0.32472026,3.3294957,,,,,,,,,,,,,,
26400,0.29147616,3.382821,,,,,,,,,,,,,,
26500,0.2961218,3.4135866,,,,,,,,,,,,,,
26600,0.2789763,3.3357725,,,,,,,,,,,,,,
26700,0.28402513,3.3852143,,,,,,,,,,,,,,
26800,0.28287765,3.3300161,,,,,,,,,,,,,,
26900,0.2831944,3.4220877,,,,,,,,,,,,,,
27000,0.2993142,3.2519357,,,,,,,,,,,,,,
27100,0.3304046,3.386592,,,,,,,,,,,,,,
27200,0.30701637,3.4260871,,,,,,,,,,,,,,
27300,0.29031688,3.3304076,,,,,,,,,,,,,,
27400,0.3026935,3.2449603,,,,,,,,,,,,,,
27500,0.29483214,3.4408603,,,,,,,,,,,,,,
27600,0.28484994,3.3100066,,,,,,,,,,,,,,
27700,0.3234121,3.3478513,,,,,,,,,,,,,,
27800,0.28810465,3.357285,,,,,,,,,,,,,,
27900,0.286301,3.3872156,,,,,,,,,,,,,,
28000,0.28547356,3.2129629,,,,,,,,,,,,,,
28100,0.33304012,3.2918508,,,,,,,,,,,,,,
28200,0.28975627,3.2700891,,,,,,,,,,,,,,
28300,0.2855386,3.330902,,,,,,,,,,,,,,
28400,0.3259045,3.3875606,,,,,,,,,,,,,,
28500,0.3126415,3.36029,,,,,,,,,,,,,,
28600,0.27671847,3.2420218,,,,,,,,,,,,,,
28700,0.2783334,3.3303509,,,,,,,,,,,,,,
28800,0.3130857,3.2760587,,,,,,,,,,,,,,
28900,0.29397193,3.2832756,,,,,,,,,,,,,,
29000,0.27420214,3.256746,,,,,,,,,,,,,,
29100,0.31586576,3.3188863,,,,,,,,,,,,,,
29200,0.2878106,3.2296786,,,,,,,,,,,,,,
29300,0.29518518,3.2792492,,,,,,,,,,,,,,
29400,0.304754,3.341396,,,,,,,,,,,,,,
29500,0.2761854,3.3358126,,,,,,,,,,,,,,
29600,0.30119592,3.3105674,,,,,,,,,,,,,,
29700,0.3678148,3.3074121,,,,,,,,,,,,,,
29800,0.2877177,3.4142113,,,,,,,,,,,,,,
29900,0.30631104,3.31384,,,,,,,,,,,,,,
30000,0.3245847,3.2714615,,,,,,,,,,,,,,
30100,0.3121503,3.3548818,,,,,,,,,,,,,,
30200,0.29545984,3.3783407,,,,,,,,,,,,,,
30300,0.29925555,3.2454126,,,,,,,,,,,,,,
30400,0.275775,3.289659,,,,,,,,,,,,,,
30500,0.29223,3.3296537,,,,,,,,,,,,,,
30600,0.2895031,3.2739687,,,,,,,,,,,,,,
30700,0.44154522,3.2996573,,,,,,,,,,,,,,
30800,0.2816357,3.465567,,,,,,,,,,,,,,
30900,0.2781075,3.286839,,,,,,,,,,,,,,
31000,0.2883768,3.3088145,,,,,,,,,,,,,,
31100,0.31610978,3.2906005,,,,,,,,,,,,,,
31200,0.30801162,3.3212929,,,,,,,,,,,,,,
31300,0.30293658,3.1714265,,,,,,,,,,,,,,
31400,0.2883396,3.2016718,,,,,,,,,,,,,,
31500,0.29078153,3.2953498,,,,,,,,,,,,,,
31600,0.29710892,3.3533864,,,,,,,,,,,,,,
31700,0.3050887,3.3232152,,,,,,,,,,,,,,
31800,0.36939982,3.2336373,,,,,,,,,,,,,,
31900,0.29406446,3.2416277,,,,,,,,,,,,,,
32000,0.30484778,3.3259916,,,,,,,,,,,,,,
32100,0.30579636,3.2955153,,,,,,,,,,,,,,
32200,0.2954298,3.210468,,,,,,,,,,,,,,
32300,0.29456928,3.3421197,,,,,,,,,,,,,,
32400,0.30555493,3.3686366,,,,,,,,,,,,,,
32500,0.31195822,3.180572,,,,,,,,,,,,,,
32600,0.32942846,3.3183951,,,,,,,,,,,,,,
32700,0.2817455,3.281732,,,,,,,,,,,,,,
32800,0.310589,3.2097738,,,,,,,,,,,,,,
32900,0.33221987,3.4207969,,,,,,,,,,,,,,
33000,0.2917305,3.1485417,,,,,,,,,,,,,,
33100,0.30903238,3.3340316,,,,,,,,,,,,,,
33200,0.29324472,3.3235216,,,,,,,,,,,,,,
33300,0.29456845,3.313668,,,,,,,,,,,,,,
33400,0.3188989,3.2545733,,,,,,,,,,,,,,
33500,0.2940514,3.3177068,,,,,,,,,,,,,,
33600,0.30182457,3.3112783,,,,,,,,,,,,,,
33700,0.30662584,3.3034039,,,,,,,,,,,,,,
33800,0.298961,3.1665993,,,,,,,,,,,,,,
33900,0.2803214,3.2376432,,,,,,,,,,,,,,
34000,0.28508183,3.1781292,,,,,,,,,,,,,,
34100,0.3005174,3.359319,,,,,,,,,,,,,,
34200,0.2930526,3.2483282,,,,,,,,,,,,,,
