global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.9191351,0.7302861,,,,,,,,,,,,,,,,,
1,,,0.5437816381454468,0.7213079929351807,0.0222083060122276,0.549278199672699,0.7199373841285706,0.0253999915231944,43793.0,0.54930579662323,0.7195466160774231,0.0278079248548325,43793.0,21.242717504501343,265.5489454269409,21.242717504501343,244.306161403656,0.0,0.0
100,0.17632785,0.16615787,,,,,,,,,,,,,,,,,
200,0.03237531,0.06867884,,,,,,,,,,,,,,,,,
300,0.020104459,0.053795293,,,,,,,,,,,,,,,,,
400,0.014568315,0.054408457,,,,,,,,,,,,,,,,,
500,0.013199142,0.05278793,,,,,,,,,,,,,,,,,
600,0.020902624,0.05398974,,,,,,,,,,,,,,,,,
700,0.020680992,0.050054956,,,,,,,,,,,,,,,,,
800,0.01436147,0.052352883,,,,,,,,,,,,,,,,,
900,0.016300287,0.049520716,,,,,,,,,,,,,,,,,
1000,0.02654151,0.05590319,,,,,,,,,,,,,,,,,
1100,0.014271602,0.04754291,,,,,,,,,,,,,,,,,
1200,0.011604546,0.04882436,,,,,,,,,,,,,,,,,
1300,0.031351738,0.049138326,,,,,,,,,,,,,,,,,
1400,0.017152857,0.044360638,,,,,,,,,,,,,,,,,
1500,0.019096008,0.050957985,,,,,,,,,,,,,,,,,
1600,0.017876374,0.049579404,,,,,,,,,,,,,,,,,
1700,0.019634547,0.043434378,,,,,,,,,,,,,,,,,
1800,0.016589766,0.044485014,,,,,,,,,,,,,,,,,
1900,0.013445825,0.04007433,,,,,,,,,,,,,,,,,
2000,0.013348758,0.042379655,,,,,,,,,,,,,,,,,
2100,0.023193914,0.046559922,,,,,,,,,,,,,,,,,
2200,0.01597223,0.04584689,,,,,,,,,,,,,,,,,
2206,,,0.9875662326812744,0.0443587452173233,0.1330276454142265,0.984929621219635,0.0535862818360328,0.1209215189084952,43793.0,0.9839819669723512,0.0566196665167808,0.1231759632947804,43793.0,473.3129940032959,828.3752567768097,473.3129940032959,355.0137469768524,0.0336849689483642,0.0
2300,0.014560888,0.044300105,,,,,,,,,,,,,,,,,
2400,0.014550641,0.040910903,,,,,,,,,,,,,,,,,
2500,0.013668325,0.044789452,,,,,,,,,,,,,,,,,
2600,0.015065206,0.046748653,,,,,,,,,,,,,,,,,
2700,0.012170422,0.039490238,,,,,,,,,,,,,,,,,
2800,0.010329194,0.039945647,,,,,,,,,,,,,,,,,
2900,0.013119641,0.04085734,,,,,,,,,,,,,,,,,
3000,0.017415052,0.047757678,,,,,,,,,,,,,,,,,
3100,0.019255321,0.04295838,,,,,,,,,,,,,,,,,
3200,0.015518395,0.040038608,,,,,,,,,,,,,,,,,
3300,0.014368627,0.043399397,,,,,,,,,,,,,,,,,
3400,0.022944964,0.04598563,,,,,,,,,,,,,,,,,
3500,0.013612781,0.043471593,,,,,,,,,,,,,,,,,
3600,0.012615711,0.044172127,,,,,,,,,,,,,,,,,
3700,0.014324679,0.041469302,,,,,,,,,,,,,,,,,
3800,0.013298096,0.045022883,,,,,,,,,,,,,,,,,
3900,0.015225723,0.042518154,,,,,,,,,,,,,,,,,
4000,0.018833961,0.042553376,,,,,,,,,,,,,,,,,
4100,0.017863002,0.041214127,,,,,,,,,,,,,,,,,
4200,0.017330213,0.042588707,,,,,,,,,,,,,,,,,
4300,0.014181125,0.038069274,,,,,,,,,,,,,,,,,
4400,0.017598627,0.038718022,,,,,,,,,,,,,,,,,
4456,,,0.98863285779953,0.0393943563103675,0.1945855971216903,0.9856119751930236,0.0492161996662616,0.1703305059262122,43793.0,0.98475581407547,0.0518967360258102,0.1747635228586254,43793.0,925.3820853233336,1388.9896395206451,925.3820853233336,463.5082228183746,0.0699138641357421,0.0
4500,0.01327693,0.0421355,,,,,,,,,,,,,,,,,
4600,0.016688064,0.041354436,,,,,,,,,,,,,,,,,
4700,0.01659502,0.037047263,,,,,,,,,,,,,,,,,
4800,0.012266725,0.03977269,,,,,,,,,,,,,,,,,
4900,0.015478154,0.039627496,,,,,,,,,,,,,,,,,
5000,0.026892148,0.042787742,,,,,,,,,,,,,,,,,
5100,0.018972138,0.038240496,,,,,,,,,,,,,,,,,
5200,0.015958542,0.038495522,,,,,,,,,,,,,,,,,
5300,0.011765104,0.03727406,,,,,,,,,,,,,,,,,
5400,0.01460569,0.03806108,,,,,,,,,,,,,,,,,
5500,0.027189357,0.036004953,,,,,,,,,,,,,,,,,
5600,0.0145713175,0.033475924,,,,,,,,,,,,,,,,,
5700,0.012473174,0.033692002,,,,,,,,,,,,,,,,,
5800,0.014730794,0.032017674,,,,,,,,,,,,,,,,,
5900,0.013228035,0.035272144,,,,,,,,,,,,,,,,,
6000,0.019171737,0.03848835,,,,,,,,,,,,,,,,,
6100,0.017004857,0.035380814,,,,,,,,,,,,,,,,,
6200,0.024984116,0.039626315,,,,,,,,,,,,,,,,,
6300,0.022314789,0.038774386,,,,,,,,,,,,,,,,,
6400,0.022231996,0.04171017,,,,,,,,,,,,,,,,,
6500,0.03120889,0.035452258,,,,,,,,,,,,,,,,,
6600,0.012822389,0.03512171,,,,,,,,,,,,,,,,,
6700,0.02517645,0.04009954,,,,,,,,,,,,,,,,,
6800,0.014609066,0.035892863,,,,,,,,,,,,,,,,,
6802,,,0.9894306659698486,0.0361098647117614,0.268235150882942,0.9862214922904968,0.0464923717081546,0.2135447419426959,43793.0,0.9853016138076782,0.0490590520203113,0.2122847636098223,43793.0,1377.4729690551758,1950.7342026233675,1377.4729690551758,573.1137187480927,0.1030728816986084,0.0
6900,0.022892592,0.040921014,,,,,,,,,,,,,,,,,
7000,0.018222477,0.03634989,,,,,,,,,,,,,,,,,
7100,0.018001378,0.036479194,,,,,,,,,,,,,,,,,
7200,0.016217966,0.034962293,,,,,,,,,,,,,,,,,
7300,0.024464574,0.03969008,,,,,,,,,,,,,,,,,
7400,0.018454779,0.037957706,,,,,,,,,,,,,,,,,
7500,0.022043971,0.036067154,,,,,,,,,,,,,,,,,
7600,0.025503282,0.03818859,,,,,,,,,,,,,,,,,
7700,0.02071421,0.03718781,,,,,,,,,,,,,,,,,
7800,0.021178992,0.034183003,,,,,,,,,,,,,,,,,
7900,0.026165828,0.040167768,,,,,,,,,,,,,,,,,
8000,0.024278367,0.037213918,,,,,,,,,,,,,,,,,
8100,0.022158552,0.034171395,,,,,,,,,,,,,,,,,
8200,0.022856433,0.033253543,,,,,,,,,,,,,,,,,
8300,0.023614444,0.03614811,,,,,,,,,,,,,,,,,
8400,0.017000081,0.033093482,,,,,,,,,,,,,,,,,
8500,0.028882246,0.037489027,,,,,,,,,,,,,,,,,
8600,0.02552533,0.037858594,,,,,,,,,,,,,,,,,
8700,0.021648195,0.033844832,,,,,,,,,,,,,,,,,
8800,0.020068498,0.033480123,,,,,,,,,,,,,,,,,
8900,0.021421064,0.033930868,,,,,,,,,,,,,,,,,
9000,0.021748986,0.03305797,,,,,,,,,,,,,,,,,
9100,0.023322169,0.03696495,,,,,,,,,,,,,,,,,
9130,,,0.9901241064071656,0.0334271304309368,0.3218763305477935,0.9865498542785645,0.0450713187456131,0.2376801241750825,43793.0,0.9857054948806764,0.0476352572441101,0.2409675820587579,43793.0,1829.5636475086208,2512.82208776474,1829.5636475086208,683.0609595775604,0.1376383304595947,0.0
9200,0.04412638,0.038430516,,,,,,,,,,,,,,,,,
9300,0.024795301,0.03587142,,,,,,,,,,,,,,,,,
9400,0.031594187,0.039338917,,,,,,,,,,,,,,,,,
9500,0.02092841,0.0306001,,,,,,,,,,,,,,,,,
9600,0.021458095,0.031678576,,,,,,,,,,,,,,,,,
9700,0.021658337,0.0351296,,,,,,,,,,,,,,,,,
9800,0.028723093,0.03399032,,,,,,,,,,,,,,,,,
9900,0.02226451,0.033284727,,,,,,,,,,,,,,,,,
10000,0.028977921,0.032156594,,,,,,,,,,,,,,,,,
10100,0.03490095,0.032007866,,,,,,,,,,,,,,,,,
10200,0.02666357,0.032218713,,,,,,,,,,,,,,,,,
10300,0.03631056,0.033596773,,,,,,,,,,,,,,,,,
10400,0.030714434,0.029891746,,,,,,,,,,,,,,,,,
10500,0.03053431,0.036883697,,,,,,,,,,,,,,,,,
10600,0.037327938,0.035814542,,,,,,,,,,,,,,,,,
10700,0.034742977,0.034701873,,,,,,,,,,,,,,,,,
10800,0.03940844,0.03488704,,,,,,,,,,,,,,,,,
10900,0.039191615,0.03583271,,,,,,,,,,,,,,,,,
11000,0.029527511,0.03265118,,,,,,,,,,,,,,,,,
11100,0.038282055,0.0310763,,,,,,,,,,,,,,,,,
11200,0.033657033,0.03355529,,,,,,,,,,,,,,,,,
11300,0.035376217,0.032023102,,,,,,,,,,,,,,,,,
11400,0.035611827,0.029782305,,,,,,,,,,,,,,,,,
11466,,,0.9907656311988832,0.0310508795082569,0.3851013536279877,0.9867408275604248,0.0443653874099254,0.2550593696440755,43793.0,0.9859185814857484,0.0469827651977539,0.257652088335222,43793.0,2281.6761133670807,3076.0089139938354,2281.6761133670807,794.0849769115448,0.1728684902191162,0.0
11500,0.038854994,0.03653143,,,,,,,,,,,,,,,,,
11600,0.06766259,0.03539389,,,,,,,,,,,,,,,,,
11700,0.03466298,0.03325152,,,,,,,,,,,,,,,,,
11800,0.054846458,0.033831976,,,,,,,,,,,,,,,,,
11900,0.035958964,0.028012935,,,,,,,,,,,,,,,,,
12000,0.04459308,0.033613436,,,,,,,,,,,,,,,,,
12100,0.04943359,0.031371176,,,,,,,,,,,,,,,,,
12200,0.034110352,0.031468403,,,,,,,,,,,,,,,,,
12300,0.0360592,0.029514221,,,,,,,,,,,,,,,,,
12400,0.0399886,0.031981982,,,,,,,,,,,,,,,,,
12500,0.04380875,0.030136166,,,,,,,,,,,,,,,,,
12600,0.0479659,0.031936456,,,,,,,,,,,,,,,,,
12700,0.045678392,0.03461445,,,,,,,,,,,,,,,,,
12800,0.04597251,0.029510599,,,,,,,,,,,,,,,,,
12900,0.04811724,0.029577918,,,,,,,,,,,,,,,,,
13000,0.0501991,0.029462457,,,,,,,,,,,,,,,,,
13100,0.05288368,0.033154722,,,,,,,,,,,,,,,,,
13200,0.05490833,0.03229381,,,,,,,,,,,,,,,,,
13300,0.06518271,0.03192228,,,,,,,,,,,,,,,,,
13400,0.06590593,0.030424647,,,,,,,,,,,,,,,,,
13500,0.06907812,0.033435795,,,,,,,,,,,,,,,,,
13600,0.056915224,0.03222718,,,,,,,,,,,,,,,,,
13700,0.06355926,0.029065546,,,,,,,,,,,,,,,,,
13800,0.057654317,0.028588613,,,,,,,,,,,,,,,,,
13801,,,0.9912024140357972,0.0293734427541494,0.421501266612846,0.9867763519287108,0.044247031211853,0.2638404289743906,43793.0,0.9859933257102966,0.0467424057424068,0.2656685813989728,43793.0,2733.7662873268127,3638.333794116974,2733.7662873268127,904.2576534748076,0.2191131114959716,0.0
13900,0.07712037,0.03336287,,,,,,,,,,,,,,,,,
14000,0.07096132,0.02986749,,,,,,,,,,,,,,,,,
14100,0.06619839,0.031792484,,,,,,,,,,,,,,,,,
14200,0.052892312,0.026177092,,,,,,,,,,,,,,,,,
14300,0.06894264,0.03170812,,,,,,,,,,,,,,,,,
14400,0.089332245,0.03432092,,,,,,,,,,,,,,,,,
14500,0.090817526,0.03143159,,,,,,,,,,,,,,,,,
14600,0.08371437,0.031939045,,,,,,,,,,,,,,,,,
14700,0.06729198,0.02892172,,,,,,,,,,,,,,,,,
14800,0.089825526,0.03344453,,,,,,,,,,,,,,,,,
14900,0.073578134,0.030742956,,,,,,,,,,,,,,,,,
15000,0.105570704,0.03511794,,,,,,,,,,,,,,,,,
15100,0.0736968,0.025530618,,,,,,,,,,,,,,,,,
15200,0.10987847,0.032194655,,,,,,,,,,,,,,,,,
15300,0.10688267,0.03078363,,,,,,,,,,,,,,,,,
15400,0.095968366,0.033033572,,,,,,,,,,,,,,,,,
15500,0.110264376,0.030220924,,,,,,,,,,,,,,,,,
15600,0.08894321,0.031063946,,,,,,,,,,,,,,,,,
15700,0.10708188,0.033299897,,,,,,,,,,,,,,,,,
15800,0.120701075,0.033463188,,,,,,,,,,,,,,,,,
15900,0.1080224,0.028126854,,,,,,,,,,,,,,,,,
16000,0.13944332,0.031885225,,,,,,,,,,,,,,,,,
16100,0.099472165,0.028615976,,,,,,,,,,,,,,,,,
16119,,,0.9915670156478882,0.0280415080487728,0.4418440775194416,0.986712634563446,0.0445535294711589,0.271444069273885,43793.0,0.9859838485717772,0.047057993710041,0.2684257846970004,43793.0,3185.798768758774,4201.359560251236,3185.798768758774,1015.1990723609924,0.255842924118042,0.0
16200,0.087113276,0.024660315,,,,,,,,,,,,,,,,,
16300,0.123834416,0.02648833,,,,,,,,,,,,,,,,,
16400,0.11225062,0.028161533,,,,,,,,,,,,,,,,,
16500,0.13268808,0.026048101,,,,,,,,,,,,,,,,,
16600,0.12571958,0.026473211,,,,,,,,,,,,,,,,,
16700,0.111074515,0.026987411,,,,,,,,,,,,,,,,,
16800,0.15710032,0.030033536,,,,,,,,,,,,,,,,,
16900,0.13570528,0.027095933,,,,,,,,,,,,,,,,,
17000,0.16619314,0.030053774,,,,,,,,,,,,,,,,,
17100,0.1447239,0.02591877,,,,,,,,,,,,,,,,,
17200,0.17517209,0.030988367,,,,,,,,,,,,,,,,,
17300,0.23042583,0.030242773,,,,,,,,,,,,,,,,,
17400,0.17042604,0.031910077,,,,,,,,,,,,,,,,,
17500,0.19327986,0.030489432,,,,,,,,,,,,,,,,,
17600,0.18440852,0.02915118,,,,,,,,,,,,,,,,,
17700,0.21624593,0.028180806,,,,,,,,,,,,,,,,,
17800,0.19308493,0.0327466,,,,,,,,,,,,,,,,,
17900,0.21117088,0.030815698,,,,,,,,,,,,,,,,,
18000,0.2168864,0.028480997,,,,,,,,,,,,,,,,,
18100,0.14102697,0.024992585,,,,,,,,,,,,,,,,,
18200,0.19432014,0.028760014,,,,,,,,,,,,,,,,,
18300,0.21753262,0.032447696,,,,,,,,,,,,,,,,,
18400,0.20682788,0.030163912,,,,,,,,,,,,,,,,,
18458,,,0.991947054862976,0.0264616478234529,0.4907974138451112,0.9868433475494384,0.0447136424481868,0.2767472316852704,43793.0,0.9861089587211608,0.047264777123928,0.2706038559889324,43793.0,3637.841597557068,4761.414308786392,3637.841597557068,1123.1604933738708,0.2911520004272461,0.0
18500,0.23445016,0.029989008,,,,,,,,,,,,,,,,,
18600,0.2426038,0.029227583,,,,,,,,,,,,,,,,,
18700,0.26512444,0.031838205,,,,,,,,,,,,,,,,,
18800,0.24468254,0.030251648,,,,,,,,,,,,,,,,,
18900,0.33777204,0.030046206,,,,,,,,,,,,,,,,,
19000,0.25446773,0.03019525,,,,,,,,,,,,,,,,,
19100,0.21091451,0.029210862,,,,,,,,,,,,,,,,,
19200,0.28040287,0.03006475,,,,,,,,,,,,,,,,,
19300,0.3450128,0.033748556,,,,,,,,,,,,,,,,,
19400,0.27514195,0.026955428,,,,,,,,,,,,,,,,,
19500,0.33414376,0.028210014,,,,,,,,,,,,,,,,,
19600,0.36886135,0.02795628,,,,,,,,,,,,,,,,,
19700,0.23496737,0.026795609,,,,,,,,,,,,,,,,,
19800,0.25807798,0.031944152,,,,,,,,,,,,,,,,,
19900,0.31553236,0.027857916,,,,,,,,,,,,,,,,,
20000,0.34383008,0.028169045,,,,,,,,,,,,,,,,,
20100,0.29917547,0.030501308,,,,,,,,,,,,,,,,,
20200,0.14214168,0.052859265,,,,,,,,,,,,,,,,,
20300,0.35913926,0.031854127,,,,,,,,,,,,,,,,,
20400,0.2639863,0.026109973,,,,,,,,,,,,,,,,,
20500,0.40210125,0.03202821,,,,,,,,,,,,,,,,,
20600,0.51282525,0.032971654,,,,,,,,,,,,,,,,,
20700,0.24602592,0.023343753,,,,,,,,,,,,,,,,,
20800,0.35981607,0.031147458,,,,,,,,,,,,,,,,,
20801,,,0.9920520186424256,0.0258863903582096,0.5015543630163531,0.9869454503059388,0.0450091212987899,0.2797399663671986,43793.0,0.9862411618232728,0.0475714951753616,0.2748904152830111,43793.0,4089.809812784195,5314.552404403687,4089.809812784195,1224.27765750885,0.3281621932983398,0.0
20900,0.3516923,0.032974374,,,,,,,,,,,,,,,,,
21000,0.338156,0.028522547,,,,,,,,,,,,,,,,,
21100,0.33107117,0.02874161,,,,,,,,,,,,,,,,,
21200,0.41920012,0.030940568,,,,,,,,,,,,,,,,,
21300,0.464463,0.030370647,,,,,,,,,,,,,,,,,
21400,0.3651833,0.028935598,,,,,,,,,,,,,,,,,
21500,0.38648614,0.029800935,,,,,,,,,,,,,,,,,
21600,0.38407722,0.02911267,,,,,,,,,,,,,,,,,
21700,0.49555564,0.029783666,,,,,,,,,,,,,,,,,
21800,0.5992558,0.03265832,,,,,,,,,,,,,,,,,
21900,0.34821925,0.026252892,,,,,,,,,,,,,,,,,
22000,0.45068204,0.02778609,,,,,,,,,,,,,,,,,
22100,0.4596713,0.02811625,,,,,,,,,,,,,,,,,
22200,0.46408835,0.03212687,,,,,,,,,,,,,,,,,
22300,0.44368014,0.028968465,,,,,,,,,,,,,,,,,
22400,0.4302321,0.0323108,,,,,,,,,,,,,,,,,
22500,0.472132,0.029918766,,,,,,,,,,,,,,,,,
22600,0.38063145,0.029511733,,,,,,,,,,,,,,,,,
22700,0.5071019,0.030879708,,,,,,,,,,,,,,,,,
22800,0.5459026,0.032815468,,,,,,,,,,,,,,,,,
22900,0.49469393,0.029094523,,,,,,,,,,,,,,,,,
23000,0.8529974,0.036383424,,,,,,,,,,,,,,,,,
23100,0.5749348,0.030640047,,,,,,,,,,,,,,,,,
23142,,,0.9921092987060548,0.025652103126049,0.5161411498224601,0.986941397190094,0.0447465702891349,0.2784300686395683,43793.0,0.986198663711548,0.0471634194254875,0.2744511779428218,43793.0,4541.888884305954,5869.465349435806,4541.888884305954,1327.0506882667542,0.3735737800598144,0.0
23200,0.101723164,0.060174897,,,,,,,,,,,,,,,,,
23300,0.49785623,0.05911158,,,,,,,,,,,,,,,,,
23400,0.69614357,0.039406665,,,,,,,,,,,,,,,,,
23500,0.507405,0.032020785,,,,,,,,,,,,,,,,,
23600,0.37461522,0.029217072,,,,,,,,,,,,,,,,,
23700,0.060450293,0.05268074,,,,,,,,,,,,,,,,,
23800,0.33348432,0.051854454,,,,,,,,,,,,,,,,,
23900,0.27846766,0.0483045,,,,,,,,,,,,,,,,,
24000,0.6056724,0.042615138,,,,,,,,,,,,,,,,,
24100,0.4490643,0.03222777,,,,,,,,,,,,,,,,,
24200,0.46188203,0.02930898,,,,,,,,,,,,,,,,,
24300,0.42931944,0.030215794,,,,,,,,,,,,,,,,,
24400,0.41353154,0.028423145,,,,,,,,,,,,,,,,,
24500,0.4090654,0.029102348,,,,,,,,,,,,,,,,,
24600,0.33912605,0.03160751,,,,,,,,,,,,,,,,,
24700,0.38831574,0.031257845,,,,,,,,,,,,,,,,,
24800,0.33284274,0.029095087,,,,,,,,,,,,,,,,,
24900,0.40117532,0.030666409,,,,,,,,,,,,,,,,,
25000,0.4140251,0.032326683,,,,,,,,,,,,,,,,,
25100,0.36129695,0.030885002,,,,,,,,,,,,,,,,,
25200,0.4316954,0.032292455,,,,,,,,,,,,,,,,,
25300,0.3235527,0.02767198,,,,,,,,,,,,,,,,,
25400,0.30548924,0.029466644,,,,,,,,,,,,,,,,,
25492,,,0.9918530583381652,0.026124782860279,0.5020697249855037,0.9869606494903564,0.0442977882921695,0.2755899194836848,43793.0,0.9861783981323242,0.0469263903796672,0.274555629193574,43793.0,4994.022042989731,6424.55947971344,4994.022042989731,1429.9611809253693,0.408818244934082,0.0
25500,0.6830521,0.03499488,,,,,,,,,,,,,,,,,
25600,0.49645323,0.027337898,,,,,,,,,,,,,,,,,
25700,0.3840246,0.029500844,,,,,,,,,,,,,,,,,
25800,0.43702894,0.030731399,,,,,,,,,,,,,,,,,
25900,0.3471115,0.029078873,,,,,,,,,,,,,,,,,
26000,0.32094917,0.030151349,,,,,,,,,,,,,,,,,
26100,0.39536384,0.029572243,,,,,,,,,,,,,,,,,
26200,0.29133442,0.028524501,,,,,,,,,,,,,,,,,
26300,0.34806556,0.02908714,,,,,,,,,,,,,,,,,
26400,0.36047325,0.028099073,,,,,,,,,,,,,,,,,
26500,0.44072396,0.029366735,,,,,,,,,,,,,,,,,
26600,0.28048822,0.02611575,,,,,,,,,,,,,,,,,
26700,0.33452663,0.029700521,,,,,,,,,,,,,,,,,
26800,0.32976922,0.03044997,,,,,,,,,,,,,,,,,
26900,0.35882664,0.029513028,,,,,,,,,,,,,,,,,
27000,0.27555847,0.026626859,,,,,,,,,,,,,,,,,
27100,0.29922777,0.0299932,,,,,,,,,,,,,,,,,
27200,0.32294568,0.027797218,,,,,,,,,,,,,,,,,
27300,0.30352727,0.02669564,,,,,,,,,,,,,,,,,
27400,0.2858109,0.028191138,,,,,,,,,,,,,,,,,
27500,0.25575975,0.02639396,,,,,,,,,,,,,,,,,
27600,0.2515146,0.028479688,,,,,,,,,,,,,,,,,
27700,0.30403587,0.030640027,,,,,,,,,,,,,,,,,
27800,0.2483377,0.027247401,,,,,,,,,,,,,,,,,
27820,,,0.9923236966133118,0.0250021740794181,0.5258009321720787,0.987049162387848,0.043725810945034,0.286413382088369,43793.0,0.9863197207450868,0.0462221316993236,0.2872584650247679,43793.0,5445.974807500839,6979.133402824402,5445.974807500839,1532.529568195343,0.4466023445129394,0.0
27820,,,,,,,,,,,,,,5445.974807500839,,,,,0.0
